,symbol,open_date,close_date,open_price,close_price,position_size,exit_reason,profit_loss,change_pct,trade_commission,cumulative_return
2465,2887,2023-05-18,2023-08-17,18.5,17.55,570420,Low prediction,-541898.9999999997,-5.135135135135127,59335.801425,1279964183.2502673
2466,2888,2023-08-08,2023-08-17,9.73,9.28,1354096,Low prediction,-609343.2000000015,-4.624871531346364,74379.47770799999,1279280460.5725594
2467,3665,2023-07-17,2023-08-18,329.0,268.0,44219,Low prediction,-2697359.0,-18.541033434650455,73170.28477500001,1276509931.2877843
2468,3665,2023-07-19,2023-08-18,317.0,268.0,57451,Low prediction,-2815099.0,-15.45741324921136,94083.193875,1273600749.0939093
2469,3665,2023-07-21,2023-08-18,306.0,268.0,44455,Low prediction,-1689290.0,-12.418300653594772,72103.78725,1271839355.3066592
2470,2377,2023-02-01,2023-08-24,131.5,175.0,77232,Low prediction,3359592.0,33.07984790874525,74278.8414,1275124668.4652593
2471,2377,2023-02-02,2023-08-24,134.0,175.0,76567,Low prediction,3139247.0,30.597014925373145,73912.039275,1278190003.4259844
2472,2377,2023-02-08,2023-08-24,134.5,175.0,74308,Low prediction,3009474.0,30.11152416356877,71784.31455000001,1281127693.1114345
2473,2377,2023-04-18,2023-08-24,147.5,175.0,83630,Low prediction,2299825.0,18.644067796610166,82338.96187500001,1283345179.1495595
2474,2377,2023-04-25,2023-08-24,144.0,175.0,68479,Low prediction,2122849.0,21.527777777777768,67080.316425,1285400947.8331344
2475,2377,2023-06-15,2023-08-24,179.5,175.0,103035,Low prediction,-463657.5,-2.506963788300831,106142.7931875,1284831147.5399468
2476,2301,2023-07-25,2023-08-29,151.5,140.5,105935,Low prediction,-1165285.0,-7.26072607260726,88731.156,1283577131.383947
2477,2301,2023-08-04,2023-08-29,133.0,140.5,116426,Low prediction,873195.0,5.63909774436091,94449.13717500001,1284355877.2467718
2478,9910,2023-08-04,2023-08-29,180.5,169.0,85788,Low prediction,-986562.0,-6.371191135734067,86220.15705000001,1283283095.089722
2479,2301,2023-08-07,2023-08-29,140.5,140.5,110269,Low prediction,0.0,0.0,90632.847825,1283192462.2418969
2480,2301,2023-08-08,2023-08-29,147.0,140.5,89627,Low prediction,-582575.5,-4.4217687074829986,74496.8420625,1282535389.8998344
2481,9910,2023-08-08,2023-08-29,189.0,169.0,69711,Low prediction,-1394220.0,-10.582010582010582,70906.54365,1281070263.3561845
2482,2301,2023-08-09,2023-08-29,138.5,140.5,94403,Low prediction,188806.0,1.4440433212996373,77323.13722500001,1281181746.2189596
2483,2301,2023-08-14,2023-08-29,134.0,140.5,99397,Low prediction,646080.5,4.850746268656714,80776.21451250001,1281747050.504447
2484,2301,2023-08-15,2023-08-29,141.5,140.5,102414,Low prediction,-102414.0,-0.7067137809187329,84322.5669,1281560313.937547
2485,9910,2023-08-15,2023-08-29,175.0,169.0,82809,Low prediction,-496854.0,-3.4285714285714253,82577.1348,1280980882.802747
2486,3533,2023-08-08,2023-09-01,705.0,872.0,18688,Low prediction,3120896.0,23.68794326241135,90883.94880000001,1284010894.853947
2487,2383,2023-08-04,2023-09-05,396.0,439.0,39102,Low prediction,1681386.0,10.858585858585856,98023.82625000001,1285594257.0276968
2488,2383,2023-08-08,2023-09-05,440.5,439.0,29909,Low prediction,-44863.5,-0.34052213393870323,76874.7288375,1285472518.7988594
2489,2383,2023-08-09,2023-09-05,431.5,439.0,30301,Low prediction,227257.5,1.7381228273464666,77493.6712125,1285622282.627647
2490,2383,2023-08-14,2023-09-05,394.0,439.0,33805,Low prediction,1521225.0,11.421319796954311,84648.565125,1287058859.062522
2491,2383,2023-08-15,2023-09-05,424.0,439.0,34178,Low prediction,512670.0,3.5377358490566113,87043.67595,1287484485.386572
2492,2383,2023-08-16,2023-09-05,419.0,439.0,34543,Low prediction,690860.0,4.7732696897374804,87727.12995,1288087618.2566218
2493,2383,2023-08-17,2023-09-05,437.5,439.0,30120,Low prediction,45180.0,0.34285714285713365,77288.2965,1288055509.9601219
2494,2383,2023-08-18,2023-09-05,432.5,439.0,30382,Low prediction,197483.0,1.5028901734104094,77744.120025,1288175248.840097
2495,2383,2023-08-21,2023-09-05,435.0,439.0,30207,Low prediction,120828.0,0.9195402298850519,77403.92715,1288218672.912947
2496,2383,2023-08-22,2023-09-05,433.0,439.0,30347,Low prediction,182082.0,1.385681293302543,77676.1812,1288323078.731747
2497,2383,2023-08-23,2023-09-05,433.5,439.0,30312,Low prediction,166716.0,1.2687427912341454,77608.1925,1288412186.5392468
2498,3017,2023-08-15,2023-09-07,338.0,345.0,42874,Low prediction,300118.0,2.071005917159763,86102.78235000001,1288626201.7568967
2499,3017,2023-08-16,2023-09-07,338.0,345.0,42821,Low prediction,299747.0,2.071005917159763,85996.343775,1288839952.4131217
2500,3017,2023-08-17,2023-09-07,345.5,345.0,38141,Low prediction,-19070.5,-0.14471780028944004,77005.2487125,1288743876.6644092
2501,2207,2023-09-05,2023-09-08,692.0,676.0,20251,Low prediction,-324016.0,-2.3121387283236983,80546.32740000001,1288339314.3370092
2502,2395,2023-08-30,2023-09-12,347.0,342.0,40460,Low prediction,-202300.0,-1.4409221902017322,81236.59950000001,1288055777.7375093
2503,1519,2023-03-03,2023-09-19,64.2,247.5,158264,Low prediction,29009791.200000003,285.5140186915888,187807.53654,1316877761.4009693
2504,1519,2023-03-06,2023-09-19,63.6,247.5,159768,Low prediction,29381335.2,289.1509433962264,189455.69034000003,1346069640.9106293
2505,1519,2023-03-07,2023-09-19,66.5,247.5,150282,Low prediction,27201042.0,272.18045112781954,178828.06590000002,1373091854.8447292
2506,1519,2023-03-08,2023-09-19,68.8,247.5,145062,Low prediction,25922579.4,259.73837209302326,173091.967605,1398841342.2771242
2507,1519,2023-03-09,2023-09-19,73.1,247.5,141259,Low prediction,24635569.6,238.57729138166897,169419.687945,1423307492.1891792
2508,1519,2023-03-10,2023-09-19,74.2,247.5,143933,Low prediction,24943588.900000002,233.55795148247975,172852.3781925,1448078228.7109866
2509,1519,2023-03-13,2023-09-19,68.6,247.5,147517,Low prediction,26390791.3,260.7871720116618,175979.2987725,1474293040.7122142
2510,1519,2023-03-14,2023-09-19,67.3,247.5,137532,Low prediction,24783266.4,267.75631500742946,163812.98988,1498912494.1223342
2511,1519,2023-03-16,2023-09-19,68.0,247.5,131576,Low prediction,23617892.0,263.9705882352941,156850.1049,1522373536.0174344
2512,1519,2023-03-17,2023-09-19,67.1,247.5,134614,Low prediction,24284365.6,268.8524590163935,160299.02427000002,1546497602.5931644
2513,1519,2023-03-28,2023-09-19,69.3,247.5,154913,Low prediction,27605496.599999998,257.14285714285717,184956.82721999998,1573918142.3659444
2514,1519,2023-04-18,2023-09-19,97.2,247.5,126908,Low prediction,19074272.400000002,154.62962962962962,156566.08233,1592835848.6836145
2515,1519,2023-04-24,2023-09-19,96.1,247.5,107748,Low prediction,16313047.200000001,157.54422476586888,132759.54324,1609016136.3403745
2516,1519,2023-04-25,2023-09-19,99.0,247.5,99605,Low prediction,14791342.5,150.0,123137.9263125,1623684340.914062
2517,1519,2023-04-26,2023-09-19,93.8,247.5,105134,Low prediction,16159095.799999999,163.8592750533049,129194.178735,1639714242.535327
2518,1519,2023-05-02,2023-09-19,95.8,247.5,98809,Low prediction,14989325.299999999,158.3507306889353,121703.2923225,1654581864.5430045
2519,1519,2023-05-04,2023-09-19,97.5,247.5,95617,Low prediction,14342550.0,153.84615384615384,118003.33012500001,1668806411.2128794
2520,1519,2023-05-05,2023-09-19,99.3,247.5,98383,Low prediction,14580360.6,149.2447129909366,121669.27227,1683265102.5406094
2521,1519,2023-05-08,2023-09-19,100.5,247.5,93537,Low prediction,13749939.0,146.2686567164179,115836.22080000001,1696899205.3198094
2522,1519,2023-05-09,2023-09-19,110.0,247.5,93604,Low prediction,12870550.0,125.0,117186.35775,1709652568.9620595
2523,1519,2023-05-11,2023-09-19,100.0,247.5,116392,Low prediction,17167820.0,147.5,144056.9235,1726676332.0385594
2524,1519,2023-05-12,2023-09-19,96.1,247.5,121116,Low prediction,18336962.400000002,157.54422476586888,149230.65708,1744864063.7814794
2525,1519,2023-05-22,2023-09-19,123.0,247.5,84887,Low prediction,10568431.5,101.21951219512195,107845.7502375,1755324649.531242
2526,1519,2023-05-26,2023-09-19,141.0,247.5,73687,Low prediction,7847665.5,75.53191489361701,95506.6417875,1763076808.3894544
2527,1519,2023-06-02,2023-09-19,145.0,247.5,89224,Low prediction,9145460.0,70.6896551724138,116152.9185,1772106115.4709544
2528,1519,2023-06-15,2023-09-19,146.0,247.5,126674,Low prediction,12857411.0,69.52054794520548,165086.30707500002,1784798440.1638794
2529,1519,2023-06-29,2023-09-19,152.0,247.5,73632,Low prediction,7031856.0,62.82894736842106,96589.5372,1791733706.6266794
2530,1519,2023-07-25,2023-09-19,207.0,247.5,77532,Low prediction,3140046.0,19.565217391304344,107782.07895,1794765970.5477295
2531,1519,2023-08-01,2023-09-19,248.0,247.5,56505,Low prediction,-28252.5,-0.20161290322581182,81852.43668750001,1794655865.611042
2532,1519,2023-08-04,2023-09-19,203.5,247.5,76091,Low prediction,3348004.0,21.62162162162162,105399.350925,1797898470.260117
2533,1519,2023-08-07,2023-09-19,215.0,247.5,72059,Low prediction,2341917.5,15.116279069767447,100995.19218750001,1800139392.5679295
2534,1519,2023-08-08,2023-09-19,209.0,247.5,63039,Low prediction,2427001.5,18.421052631578938,87814.11498750001,1802478579.952942
2535,1519,2023-08-09,2023-09-19,212.5,247.5,61528,Low prediction,2153480.0,16.470588235294127,86016.144,1804546043.8089418
2536,1519,2023-09-05,2023-09-19,296.0,247.5,47343,Low prediction,-2296135.5,-16.38513513513513,71818.73921249999,1802178089.5697293
2537,1519,2023-09-06,2023-09-19,292.5,247.5,47912,Low prediction,-2156040.0,-15.384615384615385,72442.944,1799949606.6257293
2538,1519,2023-09-07,2023-09-19,286.0,247.5,49503,Low prediction,-1905865.5,-13.461538461538458,74390.0144625,1797969351.1112669
2539,1519,2023-09-08,2023-09-19,291.0,247.5,46768,Low prediction,-2034408.0,-14.948453608247425,70613.2494,1795864329.861867
2540,1519,2023-09-12,2023-09-19,272.0,247.5,50576,Low prediction,-1239112.0,-9.007352941176471,74993.46059999999,1794550224.401267
2541,3443,2023-08-23,2023-09-21,1380.0,1335.0,9522,Low prediction,-428490.0,-3.2608695652173947,74975.03775,1794046759.363517
2542,3443,2023-08-24,2023-09-21,1540.0,1335.0,8910,Low prediction,-1826550.0,-13.311688311688307,72187.70625,1792148021.657267
2543,3443,2023-08-25,2023-09-21,1435.0,1335.0,9562,Low prediction,-956200.0,-6.968641114982576,76039.4145,1791115782.242767
2544,3443,2023-08-28,2023-09-21,1450.0,1335.0,9463,Low prediction,-1088245.0,-7.931034482758625,75454.413375,1789952082.8293922
2545,3443,2023-08-29,2023-09-21,1445.0,1335.0,9715,Low prediction,-1068650.0,-7.612456747404838,77394.54750000002,1788806038.2818923
2546,3443,2023-08-30,2023-09-21,1540.0,1335.0,9116,Low prediction,-1868780.0,-13.311688311688307,73856.6925,1786863401.5893922
2547,3443,2023-08-31,2023-09-21,1475.0,1335.0,9518,Low prediction,-1332520.0,-9.491525423728808,76232.0415,1785454649.547892
2548,3443,2023-09-05,2023-09-21,1430.0,1335.0,9799,Low prediction,-930905.0,-6.643356643356646,77854.27987500001,1784445890.268017
2549,2356,2023-08-16,2023-09-22,54.0,48.1,268032,Low prediction,-1581388.7999999996,-10.925925925925927,77673.66336,1782786827.804657
2550,2449,2023-09-19,2023-09-22,79.4,74.1,314665,Low prediction,-1667724.5000000035,-6.675062972292201,138779.0649375,1780980324.2397194
2551,2449,2023-09-20,2023-09-22,82.2,74.1,303948,Low prediction,-2461978.8000000026,-9.85401459854015,135265.21857,1778383080.2211494
2552,2449,2023-09-21,2023-09-22,75.7,74.1,275262,Low prediction,-440419.20000000234,-2.1136063408190298,119949.54543,1777822711.4757195
2553,2345,2023-08-31,2023-09-25,480.5,475.0,29219,Low prediction,-160704.5,-1.144640998959412,81421.3001625,1777580585.675557
2554,2345,2023-09-05,2023-09-25,470.5,475.0,29784,Low prediction,134028.0,0.9564293304994642,82571.30010000001,1777632042.3754568
2555,2345,2023-09-06,2023-09-25,477.0,475.0,29380,Low prediction,-58760.0,-0.41928721174003813,81723.408,1777491558.9674568
2556,2345,2023-09-07,2023-09-25,472.5,475.0,29964,Low prediction,74910.0,0.5291005291005346,83155.71825,1777483313.2492068
2557,2345,2023-09-19,2023-09-25,494.5,475.0,50524,Low prediction,-985218.0,-3.9433771486349856,141797.50065,1776356297.7485569
2558,5269,2023-09-19,2023-09-26,1265.0,1210.0,19750,Low prediction,-1086250.0,-4.347826086956519,141348.28125,1775128699.4673069
2559,5269,2023-09-21,2023-09-26,1160.0,1210.0,17963,Low prediction,898150.0,4.31034482758621,125871.23175,1775900978.2355568
2560,5269,2023-09-22,2023-09-26,1095.0,1210.0,18762,Low prediction,2157630.0,10.502283105022837,129732.19425,1777928876.0413067
2561,2371,2023-09-25,2023-09-28,44.9,44.15,411043,Low prediction,-308282.25,-1.6703786191536785,106602.46063875,1777513991.330668
2562,2408,2023-09-19,2023-10-02,72.6,67.3,344138,Low prediction,-1823931.399999999,-7.3002754820936655,138087.95353499998,1775551971.977133
2563,2408,2023-09-20,2023-10-02,71.4,67.3,349923,Low prediction,-1434684.300000003,-5.74229691876752,139810.8598425,1773977476.8172905
2564,2354,2023-09-21,2023-10-02,58.8,57.6,354376,Low prediction,-425251.1999999985,-2.0408163265306034,120016.51992,1773432209.0973706
2565,2382,2023-05-12,2023-10-11,96.3,262.0,120864,Low prediction,20027164.799999997,172.06645898234686,156709.54296000002,1793302664.3544106
2566,2382,2023-05-15,2023-10-11,102.0,262.0,105251,Low prediction,16840160.0,156.86274509803923,137320.97970000003,1810005503.3747106
2567,2382,2023-05-16,2023-10-11,99.9,262.0,102158,Low prediction,16559811.799999999,162.26226226226225,132979.83478499998,1826432335.3399255
2568,2382,2023-05-17,2023-10-11,100.5,262.0,112415,Low prediction,18155022.5,160.69651741293535,146427.5634375,1844440930.276488
2569,2382,2023-05-18,2023-10-11,101.0,262.0,104481,Low prediction,16821441.0,159.40594059405942,136167.475275,1861126203.801213
2570,2382,2023-07-06,2023-10-11,166.5,262.0,73830,Low prediction,7050765.0,57.357357357357365,103111.900875,1868073856.900338
2571,2382,2023-07-19,2023-10-11,208.0,262.0,87558,Low prediction,4728132.0,25.96153846153846,127462.55850000001,1872674526.341838
2572,2382,2023-07-21,2023-10-11,204.0,262.0,66682,Low prediction,3867556.0,28.431372549019617,96692.2341,1876445390.1077378
2573,2382,2023-07-24,2023-10-11,231.0,262.0,63308,Low prediction,1962548.0,13.41991341991342,94235.54070000001,1878313702.5670378
2574,2382,2023-08-04,2023-10-11,209.0,262.0,74089,Low prediction,3926717.0,25.35885167464116,107960.63857499999,1882132458.9284627
2575,2382,2023-08-08,2023-10-11,241.0,262.0,54669,Low prediction,1148049.0,8.713692946058082,82155.20647500001,1883198352.7219877
2576,2382,2023-08-09,2023-10-11,227.0,262.0,57599,Low prediction,2015965.0,15.41850220264318,85409.237175,1885128908.4848127
2577,2382,2023-08-14,2023-10-11,228.0,262.0,58418,Low prediction,1986212.0,14.912280701754387,86706.9165,1887028413.5683126
2578,2382,2023-08-15,2023-10-11,250.0,262.0,57966,Low prediction,695592.0,4.800000000000004,87853.2696,1887636152.2987127
2579,1303,2023-09-01,2023-10-12,66.4,67.2,243987,Low prediction,195189.5999999993,1.2048192771084265,95638.02426,1887735703.8744528
2580,1326,2023-09-19,2023-10-12,64.2,62.3,389165,Low prediction,-739413.5000000022,-2.9595015576324046,142886.7943125,1886853403.5801404
2581,5269,2023-10-11,2023-10-17,1300.0,1225.0,16304,Low prediction,-1222800.0,-5.769230769230771,118581.03,1885512022.5501404
2582,2105,2023-09-26,2023-10-18,42.3,43.1,535350,Low prediction,428280.00000000227,1.891252955082745,134370.17325,1885805932.3768904
2583,2105,2023-09-28,2023-10-18,42.85,43.1,421040,Low prediction,105260.0,0.5834305717619559,106008.92490000001,1885805183.4519904
2584,2105,2023-10-02,2023-10-18,42.8,43.1,519706,Low prediction,155911.80000000223,0.7009345794392718,130813.89799500002,1885830281.3539953
2585,3653,2023-08-30,2023-10-19,668.0,578.0,21018,Low prediction,-1891620.0,-13.47305389221557,73763.7219,1883864897.6320953
2586,3653,2023-08-31,2023-10-19,669.0,578.0,20989,Low prediction,-1909999.0,-13.602391629297461,73691.85427499999,1881881206.7778203
2587,3653,2023-09-05,2023-10-19,645.0,578.0,21727,Low prediction,-1455709.0,-10.387596899224805,75539.890425,1880349957.8873954
2588,3661,2023-09-05,2023-10-19,2500.0,2405.0,5605,Low prediction,-532475.0,-3.8000000000000034,79616.923125,1879737865.9642704
2589,3653,2023-09-06,2023-10-19,639.0,578.0,21932,Low prediction,-1337852.0,-9.546165884194057,76065.1107,1878323948.8535705
2590,3661,2023-09-06,2023-10-19,2495.0,2405.0,5617,Low prediction,-505530.0,-3.607214428857719,79747.3575,1877738671.4960704
2591,3653,2023-09-19,2023-10-19,637.0,578.0,39222,Low prediction,-2314098.0,-9.262166405023553,135918.93825,1875288654.5578203
2592,3661,2023-09-19,2023-10-19,2655.0,2405.0,9410,Low prediction,-2352500.0,-9.416195856873822,135743.95500000002,1872800410.6028204
2593,3661,2023-09-20,2023-10-19,2620.0,2405.0,9536,Low prediction,-2050240.0,-8.206106870229013,137085.96000000002,1870613084.6428204
2594,6415,2023-09-21,2023-10-19,315.0,309.5,66150,Low prediction,-363825.0,-1.746031746031751,120287.986875,1870128971.6559453
2595,6415,2023-09-22,2023-10-19,306.0,309.5,67140,Low prediction,234990.0,1.1437908496731986,121227.14475,1870242734.5111952
2596,6415,2023-09-25,2023-10-19,315.0,309.5,58590,Low prediction,-322245.0,-1.746031746031751,106540.788375,1869813948.7228203
2597,2357,2023-08-14,2023-10-20,363.0,339.5,36692,Low prediction,-862262.0,-6.473829201101933,74101.78725,1868877584.9355702
2598,2357,2023-08-16,2023-10-20,379.5,339.5,38139,Low prediction,-1525560.0,-10.54018445322793,77920.837425,1867274104.0981452
2599,2357,2023-08-17,2023-10-20,386.0,339.5,34139,Low prediction,-1587463.5,-12.04663212435233,70064.7499125,1865616575.8482327
2600,2357,2023-08-18,2023-10-20,399.0,339.5,32933,Low prediction,-1959513.5,-14.912280701754387,68199.7147125,1863588862.6335204
2601,2357,2023-08-21,2023-10-20,382.5,339.5,34353,Low prediction,-1477179.0,-11.241830065359482,70332.61455,1862041351.0189703
2602,2357,2023-08-22,2023-10-20,391.0,339.5,33606,Low prediction,-1730709.0,-13.171355498721226,69210.296775,1860241431.7221951
2603,2357,2023-08-23,2023-10-20,397.5,339.5,33057,Low prediction,-1917306.0,-14.591194968553456,68385.842325,1858255739.8798702
2604,2357,2023-08-24,2023-10-20,432.0,339.5,31763,Low prediction,-2938077.5,-21.412037037037035,67270.4606625,1855250391.9192076
2605,2357,2023-08-25,2023-10-20,415.5,339.5,33025,Low prediction,-2509900.0,-18.291215403128756,69166.734375,1852671325.1848326
2606,2357,2023-08-28,2023-10-20,414.0,339.5,33145,Low prediction,-2469302.5,-17.995169082125607,69347.2119375,1850132675.4728951
2607,2357,2023-08-29,2023-10-20,410.0,339.5,34242,Low prediction,-2414061.0,-17.195121951219516,71447.217075,1847647167.25582
2608,2357,2023-08-30,2023-10-20,414.0,339.5,33912,Low prediction,-2526444.0,-17.995169082125607,70951.9581,1845049771.29772
2609,2618,2023-09-22,2023-10-20,29.5,26.65,696431,Low prediction,-1984828.350000001,-9.661016949152545,111403.71437624999,1842953539.2333436
2610,2618,2023-09-25,2023-10-20,29.8,26.65,619327,Low prediction,-1950880.0500000012,-10.570469798657722,99334.63168875,1840903324.5516548
2611,2357,2023-10-02,2023-10-20,370.0,339.5,60117,Low prediction,-1833568.5,-8.243243243243247,122009.7058875,1838947746.3457673
2612,2618,2023-10-11,2023-10-20,29.3,26.65,723429,Low prediction,-1917086.8500000015,-9.044368600682606,115516.23843375,1836915143.2573335
2613,2618,2023-10-12,2023-10-20,28.85,26.65,727058,Low prediction,-1599527.600000002,-7.625649913344901,115629.486675,1835199986.1706586
2614,2603,2023-08-09,2023-10-23,107.5,103.5,121628,Low prediction,-486512.0,-3.7209302325581395,74335.9929,1834639138.1777587
2615,2603,2023-08-15,2023-10-23,106.5,103.5,136072,Low prediction,-408216.0,-2.8169014084507005,82969.902,1834147952.2757587
2616,2603,2023-08-16,2023-10-23,105.0,103.5,137845,Low prediction,-206767.5,-1.4285714285714235,83756.3450625,1833857428.4306962
2617,2603,2023-08-17,2023-10-23,103.5,103.5,127321,Low prediction,0.0,0.0,77089.68247500001,1833780338.7482212
2618,2603,2023-08-18,2023-10-23,106.0,103.5,123964,Low prediction,-309910.0,-2.358490566037741,75498.72465,1833394930.0235713
2619,2603,2023-08-21,2023-10-23,107.5,103.5,122235,Low prediction,-488940.0,-3.7209302325581395,74706.976125,1832831283.0474463
2620,2603,2023-08-22,2023-10-23,106.5,103.5,123383,Low prediction,-370149.0,-2.8169014084507005,75232.78425,1832385901.2631962
2621,2603,2023-08-23,2023-10-23,107.0,103.5,122808,Low prediction,-429828.0,-3.2710280373831724,74969.67869999999,1831881103.5844963
2622,2603,2023-08-24,2023-10-23,106.0,103.5,129451,Low prediction,-323627.5,-2.358490566037741,78840.5134125,1831478635.5710838
2623,2603,2023-08-25,2023-10-23,105.5,103.5,130065,Low prediction,-260130.0,-1.8957345971563955,79121.791125,1831139383.7799587
2624,2603,2023-08-28,2023-10-23,106.0,103.5,129454,Low prediction,-323635.0,-2.358490566037741,78842.340525,1830736906.4394338
2625,2603,2023-08-29,2023-10-23,105.5,103.5,133076,Low prediction,-266152.0,-1.8957345971563955,80953.4577,1830389800.9817338
2626,2603,2023-10-11,2023-10-23,109.0,103.5,194463,Low prediction,-1069546.5,-5.045871559633031,119266.5886875,1829200987.8930464
2627,3665,2023-10-13,2023-10-23,256.5,256.5,81777,Low prediction,0.0,0.0,122708.432925,1829078279.4601214
2628,2603,2023-10-18,2023-10-23,103.5,103.5,203703,Low prediction,0.0,0.0,123337.073925,1828954942.3861964
2629,2885,2023-08-15,2023-10-26,24.4,24.35,593923,Low prediction,-29696.149999998313,-0.2049180327868716,84645.16355625002,1828840601.0726402
2630,1519,2023-09-21,2023-11-01,247.5,226.0,84191,Low prediction,-1810106.5,-8.686868686868687,113888.3228625,1826916606.2497778
2631,1519,2023-09-22,2023-11-01,241.0,226.0,85247,Low prediction,-1278705.0,-6.224066390041494,114527.213325,1825523374.0364528
2632,1519,2023-09-25,2023-11-01,238.5,226.0,77382,Low prediction,-967275.0,-5.241090146750526,103685.109075,1824452413.9273777
2633,3231,2023-09-25,2023-11-01,102.5,90.0,180058,Low prediction,-2250725.0,-12.195121951219512,98007.820125,1822103681.1072526
2634,1519,2023-09-26,2023-11-01,237.5,226.0,95348,Low prediction,-1096502.0,-4.842105263157892,127622.10615,1820879557.0011027
2635,1519,2023-10-12,2023-11-01,294.0,226.0,71345,Low prediction,-4851460.0,-23.129251700680275,101238.55500000001,1815926858.4461026
2636,1519,2023-10-13,2023-11-01,283.5,226.0,73988,Low prediction,-4254310.0,-20.28218694885362,103881.92655,1811568666.5195527
2637,1519,2023-10-17,2023-11-01,288.5,226.0,68824,Low prediction,-4301500.0,-21.663778162911605,97121.8479,1807170044.6716528
2638,1590,2023-09-06,2023-11-03,950.0,1020.0,14752,Low prediction,1032640.0,7.36842105263158,86553.672,1808116130.9996529
2639,1590,2023-10-18,2023-11-03,1075.0,1020.0,19611,Low prediction,-1078605.0,-5.116279069767438,118555.84912500001,1806918970.150528
2640,1590,2023-10-19,2023-11-03,1105.0,1020.0,15304,Low prediction,-1300840.0,-7.692307692307687,93172.66500000001,1805524957.485528
2641,1590,2023-10-20,2023-11-03,1035.0,1020.0,14180,Low prediction,-212700.0,-1.449275362318836,84915.1575,1805227342.328028
2642,1590,2023-10-25,2023-11-03,1040.0,1020.0,14108,Low prediction,-282160.0,-1.9230769230769273,84584.514,1804860597.814028
2643,1590,2023-10-26,2023-11-03,1055.0,1020.0,13897,Low prediction,-486395.0,-3.3175355450236976,83616.511875,1804290586.302153
2644,1590,2023-10-27,2023-11-03,1085.0,1020.0,13513,Low prediction,-878345.0,-5.990783410138246,81883.712625,1803330357.589528
2645,1590,2023-10-30,2023-11-03,1080.0,1020.0,13575,Low prediction,-814500.0,-5.555555555555558,82162.6875,1802433694.902028
2646,1590,2023-10-31,2023-11-03,1085.0,1020.0,13513,Low prediction,-878345.0,-5.990783410138246,81883.712625,1801473466.189403
2647,1590,2023-11-01,2023-11-03,1055.0,1020.0,15225,Low prediction,-532875.0,-3.3175355450236976,91606.921875,1800848984.267528
2648,1590,2023-11-02,2023-11-03,1035.0,1020.0,15519,Low prediction,-232785.0,-1.449275362318836,92933.591625,1800523265.675903
2649,2059,2023-11-03,2023-11-07,719.0,762.0,21042,Low prediction,904806.0,5.980528511821981,92509.57485,1801335562.101053
2650,2356,2023-11-01,2023-11-10,40.5,42.5,396604,Low prediction,793208.0,4.938271604938271,97475.3481,1802031294.752953
2651,2356,2023-11-02,2023-11-10,41.95,42.5,382898,Low prediction,210593.89999999892,1.3110846245530272,94897.91894250001,1802146990.7340105
2652,2356,2023-11-03,2023-11-10,42.05,42.5,359792,Low prediction,161906.400000001,1.0701545778834864,89222.56938,1802219674.5646305
2653,2371,2023-11-01,2023-11-14,36.0,36.65,446180,Low prediction,290016.99999999936,1.8055555555555491,95248.83322500001,1802414442.7314055
2654,2371,2023-11-02,2023-11-14,35.95,36.65,446803,Low prediction,312762.0999999981,1.947148817802491,95349.994215,1802631854.8371904
2655,2371,2023-11-03,2023-11-14,36.75,36.65,411681,Low prediction,-41168.10000000059,-0.27210884353742193,88324.100145,1802502362.6370454
2656,2371,2023-11-06,2023-11-14,36.75,36.65,411683,Low prediction,-41168.300000000585,-0.27210884353742193,88324.52923500001,1802372869.8078103
2657,2371,2023-11-07,2023-11-14,37.2,36.65,428506,Low prediction,-235678.30000000182,-1.4784946236559238,92208.5992425,1802044982.908568
2658,2376,2023-11-03,2023-11-15,228.5,237.0,66211,Low prediction,562793.5,3.719912472647713,90996.2602125,1802516780.1483555
2659,2376,2023-11-06,2023-11-15,213.5,237.0,70863,Low prediction,1665280.5,11.007025761124112,95874.9816375,1804086185.666718
2660,2376,2023-11-10,2023-11-15,230.5,237.0,69616,Low prediction,452504.0,2.819956616052055,95874.285,1804442815.381718
2661,2376,2023-11-14,2023-11-15,228.5,237.0,68402,Low prediction,581417.0,3.719912472647713,94007.43367500001,1804930224.9480429
2662,9910,2023-09-21,2023-11-16,194.0,185.0,107409,Low prediction,-966681.0,-4.639175257731953,117620.910675,1803845923.0373678
2663,2610,2023-10-26,2023-11-16,19.3,21.2,759672,Low prediction,1443376.7999999989,9.844559585492219,92157.7095,1805197142.127868
2664,2610,2023-11-03,2023-11-16,20.55,21.2,736219,Low prediction,478542.3499999989,3.1630170316301554,90623.95753125,1805585060.5203366
2665,3036,2023-09-19,2023-11-17,97.4,118.0,256513,Low prediction,5284167.799999999,21.14989733059547,169540.984785,1810699687.3355517
2666,3036,2023-09-20,2023-11-17,95.8,118.0,260799,Low prediction,5789737.800000001,23.17327766179542,171779.173335,1816317645.9622169
2667,3036,2023-09-21,2023-11-17,99.8,118.0,208791,Low prediction,3799996.2000000007,18.23647294589179,138713.432715,1819978928.729502
2668,3036,2023-09-22,2023-11-17,103.0,118.0,199463,Low prediction,2991945.0,14.563106796116498,133425.787275,1822837447.942227
2669,3036,2023-09-25,2023-11-17,97.4,118.0,189486,Low prediction,3903411.5999999987,21.14989733059547,125239.82427,1826615619.7179568
